system:index,H2O,LEDAPS,O3,bkgd_BT,bkgd_TIR,cloud_count,date,doy,lake_BT,lake_TIR,lake_count,lake_mean_rad,solar_z,valid_count,.geo
LC80820702015058LGN00,4.75,"{shadow_count=0.0, cloud_count=1739.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.252,15.267270585181008,8.005842780041784,2924.0,2015-02-27T22:55:03,58.95489663194444,16.328694661458332,8.143486673827283,25.0,"{blue=156.0260484084487, green=124.55362554669381, red=71.16116845011712, nir=25.78400014899671, swir1=4.443310444839299, swir2=1.1713502048980444, tir1=8.143486673827283, tir2=7.212553728488274}",32.191307067871094,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1745, tir2=1663}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015074LGN00,5.079999923706055,"{shadow_count=0.0, cloud_count=2401.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.249,,,2945.0,2015-03-15T22:54:51,74.95476746527778,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",33.32859420776367,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2401, tir2=2355}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015090LGN00,3.8400001525878906,"{shadow_count=0.0, cloud_count=2945.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.256,,,2945.0,2015-03-31T22:54:41,90.95464337962963,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",35.277992248535156,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2943}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015122LGN00,4.05,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.244,,,2765.0,2015-05-02T22:54:28,122.9544915625,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",41.11185073852539,"{blue=2765, green=2763, red=2764, nir=2765, swir1=2762, swir2=2762, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015138LGN00,3.65,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.24,,,855.0,2015-05-18T22:54:18,138.95438020833333,,,1873.0,"{blue=115.9214467815836, green=102.05784131264343, red=62.64393888884092, nir=10.513826737458805, swir1=1.3162532949375632, swir2=0.4041532432255897, tir1=null, tir2=null}",44.0772705078125,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015154LGN00,3.6400001525878904,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.239,,,1120.0,2015-06-03T22:54:25,154.95446658564813,,,1795.0,"{blue=122.64207388292947, green=106.96916464412674, red=62.4038584422372, nir=9.878463523485244, swir1=0.8183059793749103, swir2=0.21190332008050988, tir1=null, tir2=null}",46.38006591796875,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015202LGN00,4.0,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.239,,,2817.0,2015-07-21T22:54:51,202.95476234953705,,,64.0,"{blue=96.72042115329532, green=80.07732950651553, red=49.734623888114584, nir=14.271105456180521, swir1=2.6406933441885485, swir2=0.7419309313017948, tir1=null, tir2=null}",46.119834899902344,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015234LGN00,2.9299999237060548,"{shadow_count=57.0, cloud_count=588.0, water_count=480.0, snow_count=0.0, lake_SR={blue=0.21280874999999988, green=0.23309125000000017, red=0.15686958333333326, nir=0.024828125000000024, swir1=0.010182083333333347, swir2=0.009435208333333337}}",0.256,14.844335546634467,7.951668255158993,624.0,2015-08-22T22:55:02,234.95488858796296,20.253819294464893,8.662064897652062,2080.0,"{blue=124.77662340161355, green=109.86177665199457, red=64.55694684707247, nir=10.23554168735595, swir1=1.1420502168986086, swir2=0.3255896036904932, tir1=8.662064897652062, tir2=8.002379839328771}",39.399322509765625,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1232, tir2=1171}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015250LGN00,3.1,"{shadow_count=0.0, cloud_count=1296.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.259,,,2945.0,2015-09-07T22:55:08,250.954955,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",34.872802734375,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1296, tir2=1235}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015266LGN00,3.1200000762939455,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.254,23.15234521094789,9.057799287240686,512.0,2015-09-23T22:55:15,266.95504203703706,,,2279.0,"{blue=146.77758147820222, green=132.10666883157705, red=76.53221497120039, nir=11.50147342251858, swir1=1.1326876275242193, swir2=0.2984560665947488, tir1=null, tir2=null}",30.35016632080078,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015282LGN00,3.6099998474121096,"{shadow_count=0.0, cloud_count=1151.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.271,,,2935.0,2015-10-09T22:55:17,282.95506037037035,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",26.607681274414062,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1151, tir2=1089}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015298LGN00,4.090000152587891,"{shadow_count=0.0, cloud_count=208.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.258,,,2945.0,2015-10-25T22:55:21,298.95511149305554,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",24.433334350585938,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=208, tir2=172}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015314LGN00,3.720000076293945,"{shadow_count=0.0, cloud_count=0.0, water_count=259.0, snow_count=0.0, lake_SR={blue=0.22408648648648646, green=0.2422054054054054, red=0.1743745173745175, nir=0.06435945945945949, swir1=0.05131891891891895, swir2=0.04530308880308879}}",0.255,21.32564908522783,8.80897024889292,2447.0,2015-11-10T22:55:22,314.9551218171296,22.337581300735472,8.945012930845404,1013.0,"{blue=202.42249823422313, green=182.84113511993382, red=114.34548096126359, nir=31.172871412769574, swir1=5.583502840494364, swir2=1.5221199225813613, tir1=8.945012930845404, tir2=8.04893654040817}",24.173126220703125,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2170, tir2=2104}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015330LGN00,3.7700000762939454,"{shadow_count=5.0, cloud_count=620.0, water_count=35.0, snow_count=0.0, lake_SR={blue=0.10765714285714287, green=0.11552857142857145, red=0.10122285714285718, nir=0.07368285714285716, swir1=0.0691457142857143, swir2=0.06378285714285713}}",0.27,20.69187729989021,8.722017769500019,2624.0,2015-11-26T22:55:25,330.9551559722222,21.617911222939178,8.846643337274893,1933.0,"{blue=209.81613531646855, green=184.55961661901858, red=120.01577235717062, nir=37.75105293790954, swir1=6.7321337855090855, swir2=1.871740840638728, tir1=8.846643337274893, tir2=8.136109494832208}",25.420021057128906,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=994, tir2=910}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015346LGN00,4.429999923706054,"{shadow_count=0.0, cloud_count=1569.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.262,,,2945.0,2015-12-12T22:55:23,346.9551324537037,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",27.316864013671875,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1569, tir2=1507}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820702015362LGN00,3.5,"{shadow_count=68.0, cloud_count=1567.0, water_count=1.0, snow_count=0.0, lake_SR={blue=0.3112, green=0.3248, red=0.2305, nir=0.0981, swir1=0.0595, swir2=0.0518}}",0.254,11.07732240318647,7.477720867763841,2721.0,2015-12-28T22:55:23,362.95513457175923,13.315745551306922,7.757420700376561,1314.0,"{blue=190.67248006655637, green=166.27273632692388, red=101.48680781684476, nir=31.756072188380262, swir1=4.801711683901866, swir2=1.294104017018549, tir1=7.757420700376561, tir2=6.92011124668691}",29.108192443847656,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1746, tir2=1678}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712013324LGN00,3.6100006103515625,"{shadow_count=77.0, cloud_count=133.0, water_count=485.0, snow_count=0.0, lake_SR={blue=0.23152268041237137, green=0.2208276288659795, red=0.1575604123711342, nir=0.07094536082474226, swir1=0.06060845360824743, swir2=0.053268247422680444}}",0.262,21.386900611741247,8.816394566761568,2550.0,2013-11-20T22:57:16,324.9564466666667,24.052713134429805,9.18212991587493,738.0,"{blue=191.09545370173163, green=155.13155736051107, red=96.83045327663422, nir=29.112165118446498, swir1=5.292087007962296, swir2=1.4489853297709487, tir1=9.18212991587493, tir2=8.201264406703109}",24.37860107421875,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2693, tir2=2657}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712013340LGN00,4.8,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.26,,,2491.0,2013-12-06T22:57:17,340.95644876157405,,,806.0,"{blue=183.79061182069293, green=151.91421324134603, red=95.79037126898997, nir=31.215781910824486, swir1=4.415563936790142, swir2=1.1542662376177986, tir1=null, tir2=null}",26.056732177734375,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712013356LGN00,4.060000610351563,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25,,,2945.0,2013-12-22T22:57:07,356.95633755787037,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",27.951778411865234,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014007LGN00,3.4600006103515626,"{shadow_count=0.0, cloud_count=271.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.252,23.757512982493115,9.14635672682003,2789.0,2014-01-07T22:56:58,7.956230011574074,22.777389526367188,9.005843615304912,59.0,"{blue=129.08249795588395, green=94.17552385711254, red=50.661588647671174, nir=17.576460000680033, swir1=2.6676909674977156, swir2=0.6962146746207787, tir1=9.005843615304912, tir2=8.047385578393005}",29.530982971191406,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=280, tir2=241}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014039LGN00,4.160000610351562,"{shadow_count=0.0, cloud_count=1439.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25,,,2945.0,2014-02-08T22:56:36,39.955979756944444,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",31.385234832763672,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1439, tir2=1380}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014055LGN00,5.830000305175782,"{shadow_count=0.0, cloud_count=2269.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.255,,,2945.0,2014-02-24T22:56:23,55.955830219907405,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",32.208126068115234,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2269, tir2=2224}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014135LGN00,4.260000610351563,"{shadow_count=0.0, cloud_count=168.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.256,,,2945.0,2014-05-15T22:55:12,135.95500635416667,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",44.67566680908203,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=168, tir2=133}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014151LGN00,3.7600006103515624,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.259,,,2945.0,2014-05-31T22:55:16,151.9550495138889,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",47.168548583984375,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014167LGN00,3.6199996948242186,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.264,,,2221.0,2014-06-16T22:55:22,167.95512627314815,,,525.0,"{blue=97.07207423885663, green=74.370900708735, red=47.91013553125518, nir=9.227430655525199, swir1=1.178263567155227, swir2=0.34606344567922254, tir1=null, tir2=null}",48.64996337890625,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014199LGN00,3.3399993896484377,"{shadow_count=438.0, cloud_count=813.0, water_count=227.0, snow_count=0.0, lake_SR={blue=0.21734625550660772, green=0.19837136563876656, red=0.11471894273127749, nir=0.01831233480176211, swir1=0.013614096916299561, swir2=0.012900000000000007}}",0.263,15.22480689932447,8.000434041402405,875.0,2014-07-18T22:55:32,199.95523958333334,21.01511088861943,8.76539373296167,1782.0,"{blue=110.6090525891172, green=83.49964346714091, red=45.725279793416085, nir=9.000026090246992, swir1=1.0744222451156102, swir2=0.28251154794957173, tir1=8.76539373296167, tir2=8.013101472148005}",47.57311248779297,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1555, tir2=1497}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014215LGN00,3.1100006103515625,"{shadow_count=0.0, cloud_count=128.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.265,,,1178.0,2014-08-03T22:55:40,215.95532510416666,,,1577.0,"{blue=118.42845769484865, green=91.94295517285045, red=52.36766556372125, nir=10.654303884609398, swir1=1.8474897548336933, swir2=0.5930960938382006, tir1=null, tir2=null}",44.92817687988281,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=128, tir2=98}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014247LGN00,4.339999389648438,"{shadow_count=3.0, cloud_count=441.0, water_count=3.0, snow_count=0.0, lake_SR={blue=0.22613333333333333, green=0.21296666666666667, red=0.14186666666666667, nir=0.03503333333333333, swir1=0.024233333333333332, swir2=0.021099999999999997}}",0.252,20.92415718410326,8.760631557118714,2332.0,2014-09-04T22:55:47,247.95541282407407,21.009585010762116,8.764317544025122,530.0,"{blue=132.20038479874438, green=103.50250168612122, red=62.9064969184826, nir=13.538995983557038, swir1=2.1078792197746226, swir2=0.5981628266077507, tir1=8.764317544025122, tir2=7.833101061306318}",36.58258819580078,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=447, tir2=397}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014263LGN00,4.3,"{shadow_count=0.0, cloud_count=2884.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.264,,,2944.0,2014-09-20T22:55:46,263.95540197916665,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",31.872032165527344,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2884, tir2=2858}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014295LGN00,4.779999923706055,"{shadow_count=0.0, cloud_count=139.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.265,,,2945.0,2014-10-22T22:55:53,295.95548447916667,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",24.988693237304688,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=139, tir2=108}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014311LGN00,3.709999847412109,"{shadow_count=0.0, cloud_count=73.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.281,,,2945.0,2014-11-07T22:55:54,311.9554871875,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",24.124343872070312,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=73, tir2=51}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014327LGN00,3.709999847412109,"{shadow_count=0.0, cloud_count=1648.0, water_count=5.0, snow_count=0.0, lake_SR={blue=0.21056, green=0.1981, red=0.15586, nir=0.058940000000000006, swir1=0.03592, swir2=0.02924}}",0.289,,,2560.0,2014-11-23T22:55:50,327.9554496875,20.69823054263466,8.722266035679862,262.0,"{blue=115.32531443690412, green=84.9727852233003, red=54.106997914192846, nir=14.881628528777652, swir1=1.981358252857627, swir2=0.5002762842823428, tir1=8.722266035679862, tir2=7.98334274359695}",24.952537536621094,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=1653, tir2=1598}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LC80820712014343LGN00,3.45,"{shadow_count=85.0, cloud_count=81.0, water_count=717.0, snow_count=0.0, lake_SR={blue=0.2602831241283125, green=0.2559642956764297, red=0.18903389121338934, nir=0.07182454672245471, swir1=0.055835146443514595, swir2=0.04941548117154816}}",0.274,19.450299844932903,8.555704539300125,2380.0,2014-12-09T22:55:46,343.9553973263889,24.197336008578915,9.203732928289396,1975.0,"{blue=204.71698511928508, green=171.24591861257352, red=111.6369720845726, nir=30.787465230073025, swir1=5.222593726024409, swir2=1.4486157986881283, tir1=9.203732928289396, tir2=8.278382938984498}",26.690929412841797,"{blue=2945, green=2945, red=2945, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2945}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
