fileID,datetime,H2O,O3,AOT,solar_z,blue_Edir,blue_Edif,blue_tau2,blue_Lp,green_Edir,green_Edif,green_tau2,green_Lp,red_Edir,red_Edif,red_tau2,red_Lp,nir_Edir,nir_Edif,nir_tau2,nir_Lp,swir1_Edir,swir1_Edif,swir1_tau2,swir1_Lp,swir2_Edir,swir2_Edif,swir2_tau2,swir2_Lp
LT51120661989309ASA00,1989-11-05T01:23:44,3.75,0.261,0.289000004529953,32.90346145629883,957.760789908884,436.97247009427053,0.8667362263171069,38.69161432281784,994.9439752743069,333.5446179634909,0.8806240874325697,21.038704885156054,924.5867107988474,242.6387567643442,0.9033154391129603,11.859455562036265,673.1778124244751,121.24858958065903,0.9056680178549504,4.509940956495918,156.22238412334477,10.842726880544166,0.916561576795045,0.21494280532189877,59.21256654849086,3.1364418943520045,0.9195312416372775,0.0346268319865948
LT51120661989325ASA00,1989-11-21T01:23:01,3.7100006103515626,0.26899999999999996,0.289000004529953,34.344470977783196,938.5844965960642,436.9325452977291,0.8665942705771069,38.47249853131886,976.0426611339964,333.5482792753694,0.8799908010814382,20.899698348992636,909.0231058477127,242.8871759236534,0.9029616094216031,11.796855298003184,663.5733225891423,121.52987400039956,0.9059700417801614,4.4894538068808645,154.35041501593628,10.888521554815977,0.9168376435885359,0.21215964182083014,58.50272591124936,3.1513415930912414,0.9197887728116038,0.034738690417259986
LT51120661989357ASA00,1989-12-23T01:22:19,3.8,0.266,0.16033333539962769,38.4443359375,1058.8421837705473,307.13488011437266,0.8950928570835028,32.83505182457767,1076.8886199695974,217.8746526232355,0.9052419283096704,16.76929107950122,983.3455195252631,152.16815688925172,0.9254530195018701,8.940205555088045,697.8591761075656,72.88324346034274,0.9251165458315215,3.1318371823062083,154.05830002620002,6.183826339162379,0.9270815823942572,0.12221138622537511,57.902712327433605,1.7809313028083948,0.929542681688805,0.020099550928347587
LT51120661990056ASA00,1990-02-25T01:20:17,4.519999694824219,0.262,0.11899999529123305,40.70386505126953,1069.2945682311895,251.8189139758086,0.9042596302570266,30.39665186866914,1075.447854397989,172.86183162292625,0.9120731891850629,15.325199461410396,976.7390408680925,117.41059559458476,0.9314062985606846,7.939191551292003,683.1823116251537,54.00077935888591,0.9248178808044936,2.631838792595257,148.37201332430925,4.469172700375274,0.9247225145242928,0.08990395375835292,55.58539424727441,1.2807871466559926,0.9271290452180165,0.015134871480726217
LT51120661990072ASA00,1990-03-13T01:19:42,4.880000305175781,0.27,0.1993333399295807,40.64732360839844,937.698487319278,336.2882170620455,0.8863675043759078,32.933161195901775,956.3934262851147,249.31748374736605,0.8951986406882121,17.380270536876424,884.1884934543345,176.78796539180357,0.9166414863153683,9.420034939233387,632.5226970511081,84.18311032146401,0.9110920003578542,3.324615961202228,142.6882307969262,7.320027362474986,0.9164393469679039,0.1355296604581969,53.75727015370082,2.108122661011378,0.9194429339295692,0.023827096831050453
LT51120661990088ASA00,1990-03-29T01:19:12,3.1600006103515623,0.27699999999999997,0.1993333399295807,41.051605224609375,919.9364045277318,333.10115919718027,0.8862839651867066,32.52623371829207,942.5593317775123,246.72279264418046,0.8970414235555141,17.0960437257293,871.652514806188,175.34913917474128,0.9187249101340688,9.291827209590366,631.3515714036203,85.04521743197587,0.9235401771119548,3.3231471079683,142.3140877552936,7.375177874494105,0.9278375330153319,0.13672140064768326,53.602029374976354,2.1251016059615857,0.9299543703895451,0.02362434718025753
LT51120661990104ASA00,1990-04-14T01:19:17,3.65,0.265,0.12200000137090684,42.119606018066406,1005.6824429983043,246.93547451129396,0.9036491921585356,29.321580580651084,1018.0282309441288,168.05290963256158,0.9126232080327888,14.641996287963385,925.0837367406277,115.16953044764946,0.9319402799012568,7.6425836888559475,650.6029706067943,54.22948235901567,0.9299320491296139,2.5846463165690206,141.63787759269582,4.49984657324097,0.929625192314078,0.08965970980646859,53.053608850499806,1.2907906251689998,0.9314766821501456,0.015051844120846654
LT51120661990120ASA00,1990-04-30T01:19:10,3.5699996948242188,0.275,0.12200000137090684,43.87566375732422,959.0031364998121,240.5668520162887,0.9034717474835355,28.48051809500252,971.622116018525,163.39680888029912,0.911881162466903,14.20204955519493,884.9082711364539,112.16927371868894,0.9315482839890207,7.435576885906578,624.1191636481302,52.923178775305246,0.9305644724769288,2.5241159463499834,136.07477803502044,4.410816557716201,0.9301906942645234,0.086170084273036,50.95047270551107,1.2669227184670924,0.9320032825980784,0.01479937387818902
LT51120661990152ASA00,1990-06-01T01:19:15,3.75,0.264,0.12166666984558105,47.9501838684082,859.5205487374501,228.59960729658812,0.9037405495600883,26.78700913333453,877.0637235026372,154.78514385182393,0.9127258188930967,13.408855402660963,801.4040783527556,106.44531230702505,0.931957920179837,7.0451818775559625,566.2113586339332,49.99225807442342,0.9293411088935836,2.3930812510271737,123.94291087844364,4.207036830183606,0.9290155367871871,0.07887765898042401,46.355575334853135,1.210913526457467,0.930903954120518,0.01432060448438195
LT51120661990168ASA00,1990-06-17T01:19:14,4.469999694824219,0.254,0.12166666984558105,49.32089614868164,826.8909089155856,225.10419420908747,0.9039179942350883,26.254500423098612,845.3308660158425,152.2754118188717,0.9125514482098234,13.178705013168384,773.2336728371431,104.72293763909633,0.9314048964160805,6.92844981685508,543.6235328533209,48.800704549885054,0.9238222025768409,2.346327708506184,119.29969009828001,4.124944933548407,0.9240118157288821,0.07637383689379819,44.59498521453274,1.1876968103180905,0.9262385969281152,0.014186492625396254
LT51120661990184ASA00,1990-07-03T01:19:13,3.9899993896484376,0.249,0.11433333158493042,49.741004943847656,826.0260451851262,217.94112068921234,0.9056262109940706,25.84590799227221,845.4699380463724,146.02457675488407,0.9151460419173233,12.925876903382989,772.4852618441005,99.77324439759032,0.9336672493356836,6.762807949702776,544.2516193923626,46.23114191662811,0.9286079350318511,2.274127843160776,118.94422177195963,3.875244367590663,0.9279281739827474,0.07249822510770693,44.43290499881915,1.1147662980034556,0.9298854272383162,0.013420423559677522
LT51120661990200ASA00,1990-07-19T01:19:09,2.8100006103515627,0.271,0.11433333158493042,49.00130081176758,833.6056179904253,226.26486850272713,0.904949120766076,26.156640970940522,847.8814173338701,156.17203817339353,0.9137236965586509,13.252167243920045,780.2505428667745,105.273230123655,0.9335187427217362,6.922188022987021,557.5271002804337,48.7113911613885,0.9365817484358406,2.32743423331712,121.84788290714276,4.0536120721757944,0.9353491310191413,0.07634855053925443,45.5311060627754,1.1695731481232363,0.936586269311218,0.01369882937580566
LT51120661990216ASA00,1990-08-04T01:19:05,3.3699996948242186,0.261,0.1313333362340927,47.113746643066406,860.0244277968358,241.18917856324956,0.9016589963573496,27.329195341460228,879.0706924720728,166.20803363279273,0.911612835414035,13.785073322180676,804.8045292035686,114.92787716960979,0.9309931487104669,7.281841982362382,571.8319857737625,54.414878676125326,0.9308878505935507,2.4978815762735977,125.6637569628702,4.596250841787123,0.9309345637445487,0.08635787003875665,47.04617522704117,1.3229294370296303,0.9326963881454547,0.015398225004868583
LT51120661990232ASA00,1990-08-20T01:19:01,5.0800003051757825,0.26,0.1313333362340927,44.29059982299805,930.4877705810609,241.9685451826333,0.9015571914881,28.214415860124888,941.4681567758399,167.26732703419825,0.9092965389502179,14.327538028455303,858.7408616968626,115.00188415113995,0.9287518001627879,7.512684158921327,601.4794948589706,53.592472874296874,0.9195191435189473,2.5342422256102544,131.8626101039871,4.550090583387123,0.9205367829374299,0.08506179835419778,49.40118366819052,1.3122701851555487,0.9233574592933829,0.015347201711463813
LT51120661990264ASA00,1990-09-21T01:18:51,3.4,0.256,0.18166667222976685,37.6973762512207,996.6894660837966,318.89921088819057,0.890559047652935,32.48174044382225,1018.5808278473235,231.22983015327534,0.9024695836038381,16.82920536984099,933.3841188397311,162.87796474036918,0.9228550691292742,9.066048938315861,667.7397538309895,78.8329783090112,0.9251466339458272,3.230832786507015,148.71324485696,6.748859603109969,0.9282577915438707,0.13247953752855526,55.973471247242614,1.9448278671075412,0.9306471000503671,0.02164573205982207
LT51120661990296ASA00,1990-10-23T01:18:37,4.319999694824219,0.267,0.23000000417232516,34.01407241821289,1005.9045971453737,384.2177023597014,0.8796899254842403,35.78104361836079,1031.3495023112018,287.1087607031912,0.8907990477315035,18.964170445456983,952.1423076207309,205.33163513998403,0.9126092339533582,10.449259034228472,684.8480342329426,99.88971122698185,0.9113977413226038,3.838663420390073,155.47105032145166,8.668804210500394,0.9183182763287563,0.17336005740786978,58.72291718304302,2.497006150686356,0.9213912134157646,0.02768099553353365
LT51120661990312ASA00,1990-11-08T01:18:34,3.980000305175781,0.265,0.289000004529953,34.33337783813477,933.4118649505804,434.4476631122296,0.8666652484471069,38.258282227551334,970.5276218420655,331.604054138537,0.879946532757004,20.793780337711553,903.6920950656241,241.42680050273506,0.9027701475172817,11.732772860133295,658.2304984107095,120.55822005125701,0.9039271738175559,4.458250016033794,153.15246881557442,10.805256992088335,0.9149741664042905,0.21055787035554968,58.050886976288,3.127059304716583,0.9180504128244407,0.03453723684673397
LT51120661990344ASA00,1990-12-10T01:18:23,4.369999694824219,0.258,0.16033333539962769,37.76559448242188,1068.940872070033,307.247305566787,0.8952125163388358,33.01097274350868,1084.3493805409973,219.09257461255478,0.9050080025046653,16.95103732675078,989.9217247899654,152.64389496808312,0.9249855238796059,9.018172484615187,699.6672310051143,72.24756710479451,0.9208460897109692,3.134249799081948,154.39946883755874,6.128983575770433,0.9231861227401394,0.12289241001763779,58.03771901503568,1.7630214348079716,0.925892640953852,0.020110259675063108
