system:index,H2O,O3,date,doy,solar_z,swir,tir,vnir,.geo
20101007025917,4.85,0.265,2010-10-07T02:59:17,280.12450231481483,19.783591,false,"{bkgd_rad={tir1=7.476912, tir2=8.154079999999999, tir3=8.687816666666668, tir4=8.803275666666666, tir5=8.403541666666667}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=2.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20101023025910,5.05,0.263,2010-10-23T02:59:10,296.1244212962963,19.188440999999997,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20101226025915,4.75,0.256,2010-12-26T02:59:15,360.1244791666667,26.721452999999997,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20110111025907,5.25,0.256,2011-01-11T02:59:07,11.124386574074075,27.58764,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20110807025923,3.1899993896484373,0.251,2011-08-07T02:59:23,219.12457175925925,34.403952,false,"{bkgd_rad={tir1=7.93506885714286, tir2=8.49221904761905, tir3=8.92118634920635, tir4=9.128499587301585, tir5=8.786542460317461}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=6129.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20111111025904,5.2,0.26,2011-11-11T02:59:04,315.1243518518518,20.512850999999998,false,"{bkgd_rad={tir1=7.547557600000005, tir2=8.242069333333333, tir3=8.752398666666664, tir4=8.914858466666669, tir5=8.531147777777777}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9296.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20111120025242,5.189999389648437,0.258,2011-11-20T02:52:42,324.1199305555556,23.556118999999995,false,"{bkgd_rad={tir1=7.238142000000001, tir2=7.821106666666667, tir3=8.281433333333332, tir4=8.553416222222223, tir5=8.228794444444443}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20111229025932,5.130000305175781,0.24,2011-12-29T02:59:32,363.12467592592594,27.067743999999998,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20120724025926,3.1899993896484373,0.245,2012-07-24T02:59:26,206.1246064814815,36.907693,false,"{bkgd_rad={tir1=7.922953075221229, tir2=8.500604999999998, tir3=8.907288938053096, tir4=9.097854829646005, tir5=8.794807853982299}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=0.0, lake=6.0}, mean_radiance={green=75.39733333333332, red=64.85416666666667, nir=29.307999999999996}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20121012025903,3.2800003051757813,0.253,2012-10-12T02:59:03,286.1243402777778,19.360733999999994,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20121113025913,5.030000305175781,0.255,2012-11-13T02:59:13,318.1244560185185,20.704307999999997,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20131015025923,3.3600006103515625,0.261,2013-10-15T02:59:23,288.12457175925925,19.158904000000007,false,"{bkgd_rad={tir1=8.422468367256638, tir2=9.196724999999997, tir3=9.71326634955752, tir4=9.666814761061953, tir5=9.191214269911498}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=0.0, lake=8.0}, mean_radiance={green=129.765, red=99.93437500000002, nir=56.892}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20131116025930,5.85,0.251,2013-11-16T02:59:30,320.1246527777778,21.029763000000003,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20140220025945,4.189999389648437,0.258,2014-02-20T02:59:45,51.12482638888889,25.999741,false,"{bkgd_rad={tir1=7.584458823529414, tir2=8.290344705882353, tir3=8.820650392156864, tir4=8.939684411764706, tir5=8.543797058823527}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=8921.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20140301025336,4.439999389648437,0.262,2014-03-01T02:53:36,60.120555555555555,27.192746,false,"{bkgd_rad={tir1=7.719093, tir2=8.4072, tir3=8.985465000000001, tir4=9.0490235, tir5=8.584674999999999}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20140324025945,5.089999389648438,0.265,2014-03-24T02:59:45,83.12482638888889,26.02516,false,"{bkgd_rad={tir1=8.251576338461536, tir2=8.926965230769227, tir3=9.404132769230772, tir4=9.506959661538465, tir5=9.072127307692305}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=4789.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20140425025940,5.2,0.251,2014-04-25T02:59:40,115.12476851851852,30.617029000000002,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9391.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20141103025950,3.6200000762939455,0.263,2014-11-03T02:59:50,307.12488425925926,19.335509000000002,false,"{bkgd_rad={tir1=9.94328745652173, tir2=10.690051793478263, tir3=11.08959111413043, tir4=11.04700350815217, tir5=10.501213519021743}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=3111.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20150327030002,4.44000015258789,0.257,2015-03-27T03:00:02,86.12502314814814,26.082780999999997,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20150412025958,5.329999923706055,0.246,2015-04-12T02:59:58,102.12497685185186,28.413202,false,"{bkgd_rad={tir1=6.270392571428571, tir2=6.847154285714287, tir3=7.280380952380954, tir4=7.466233952380954, tir5=7.1430726190476195}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9312.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20150624025431,3.1,0.244,2015-06-24T02:54:31,175.12119212962963,39.322952,false,"{bkgd_rad={tir1=8.376718295454545, tir2=8.964793363636362, tir3=9.331335159090907, tir4=9.558986913636367, tir5=9.193375624999996}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=761.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20150701030046,3.3700000762939455,0.244,2015-07-01T03:00:46,182.1255324074074,38.884756,false,"{bkgd_rad={tir1=7.384815, tir2=7.94955, tir3=8.230910000000002, tir4=8.5366535, tir5=8.307749999999999}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9365.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20150903030028,3.2299999237060546,0.265,2015-09-03T03:00:28,246.1253240740741,27.372186999999997,false,"{bkgd_rad={tir1=8.722518456057013, tir2=9.397047790973867, tir3=9.797044631828978, tir4=9.898828833729215, tir5=9.457448574821852}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=0.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20151005025952,3.470000076293945,0.271,2015-10-05T02:59:52,278.1249074074074,20.012951,false,"{bkgd_rad={tir1=8.854271951219507, tir2=9.648564715447153, tir3=10.0840751490515, tir4=10.183943878048778, tir5=9.679546138211373}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=3882.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20151122030014,3.6799999237060548,0.265,2015-11-22T03:00:14,326.12516203703706,21.963033999999993,false,"{bkgd_rad={tir1=7.823981249999999, tir2=8.5250025, tir3=8.939746874999999, tir4=9.1344185, tir5=8.710728125}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9340.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20151208030003,5.790000152587891,0.264,2015-12-08T03:00:03,342.1250347222222,24.528800000000004,false,"{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
20151224025959,4.69000015258789,0.253,2015-12-24T02:59:59,358.12498842592595,26.165132,false,"{bkgd_rad={tir1=7.558667714285715, tir2=8.302540476190476, tir3=8.801677222222219, tir4=8.912120404761906, tir5=8.492159325396827}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=9394, red=9394, nir=9394}, cloud=9394.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[112.298655,-7.930490999999999],[112.29866800000002,-7.943818],[112.31228400000003,-7.9434869999999975],[112.311896,-7.930936999999999],[112.298655,-7.930490999999999]]]}"
