system:index,H2O,O3,date,doy,solar_z,swir,tir,vnir,.geo
20060618231235,4.3899993896484375,0.222,2006-06-18T23:12:35,169.96707175925926,45.708552,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20060704231241,5.5,0.2520686274509804,2006-07-04T23:12:41,185.9671412037037,45.667211,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=6.931424879999998, tir2=7.563496799999999, tir3=8.029124199999998, tir4=8.2446026, tir5=7.899155000000003}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=3.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20061008231216,5.65,0.251,2006-10-08T23:12:16,281.96685185185186,22.697461000000004,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20061017230558,4.439999389648437,0.247,2006-10-17T23:05:58,290.9624768518519,22.386173,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20061024231214,5.260000610351563,0.255,2006-10-24T23:12:14,297.9668287037037,19.895281999999995,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11801, red=11801, nir=11801}, cloud=11801.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20061125231225,4.939999389648437,0.25,2006-11-25T23:12:25,329.96695601851854,20.441742000000005,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20061227231246,4.989999389648437,0.255,2006-12-27T23:12:46,361.9671990740741,24.220460000000003,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=69.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20070121230655,4.839999389648438,0.242,2007-01-21T23:06:55,21.963136574074074,27.266162,"{swir1=4.279877857713843, swir2=1.5834973621103203, swir3=1.1398880895283774, swir4=1.0740273381294894, swir5=0.6875666666666638, swir6=0.6167573141486838}","{bkgd_rad={tir1=7.351821876106199, tir2=7.912019999999999, tir3=8.33769132743363, tir4=8.569375654867255, tir5=8.249442699115045}, lake_rad={tir1=7.8734570445859795, tir2=8.52470560509554, tir3=9.017680445859872, tir4=9.186797726114644, tir5=8.772608598726112}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=5903.0, lake=7924.0}, mean_radiance={green=77.38297398720685, red=44.45273859275043, nir=25.401798294243175}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20070520231250,3.3800003051757814,0.261,2007-05-20T23:12:50,140.96724537037036,42.381403,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20070605231256,3.7399993896484376,0.254,2007-06-05T23:12:56,156.9673148148148,44.371608,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=7.111935, tir2=7.590209999999999, tir3=7.987080000000001, tir4=8.2975475, tir5=8.05695}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=4077.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
